"name";"intcode";"barcode";"price";"dept";"tag";"unit"
"721";"Интернет-камера Logitech ""WebCam C170"" с микрофоном 960-000760 (USB2.0)";"1150";"Россия";"0"
"722";"Продление лицензии  Dr.Web Security Space 12 мес.";"800";"Россия";"0"
"723";"Точка доступа Wi-Fi D-Link ""DIR-300N"" 150Мбит/сек. + маршрутизатор 4 порта LAN + 1 порт WAN 100Мбит/";"1335";"Россия";"0"
"725";"Видеокарта PCI-E 1024МБ Palit ""GeForce GTS 450"" (GeForce GTS 450, DDR5, D-Sub, DVI, HDMI)	";"3850";"Россия";"0"
"726";"Сумка для ноутбука Continent CC-03 до 15,4"" (нейлон, черный, 41 x 31 x 9 см)";"910";"Россия";"0"
"727";"4601546044440,1С:Управление торговлей 8. Базовая версия";"4600";"Россия";"0"
"728";"Жесткий диск 1000ГБ Seagate ""Barracuda 7200.12 ST31000524AS"" 7200об./мин., 32МБ (SATA III)";"2747";"Россия";"0"
"729";"Корпус Miditower IN-WIN ""EAR-007T2"", ATX, черно-серебр. (450Вт)";"2145";"Россия";"0"
"730";"Кулер Ice Hammer IH-4200B <SocketAM2/LGA775/1366/1156, HeatpipeDirect, тепловые трубки >";"590";"Россия";"0"
"731";"Материнская плата SocketAM3 GIGABYTE ""GA-MA770T-UD3"" rev.1.4 (AMD 770, 4xDDR3, U133, SATA II-RAID, P";"2750";"Россия";"0"
"733";"Материнская плата Socket775 ASRock ""N-68C-UCC"" ( 2xDDR3, U100, SATA II, PCI-E, D-Sub, SB, 1Г";"1740";"Россия";"0"
"734";"Материнская плата Socket775 MSI ""G41M-P25"" (iG41, 2xDDR3, U100, SATA II, PCI-E, D-Sub, DVI, SB, 1Гби";"1665";"Россия";"0"
"735";"Инфоникс офис MSI";"";"Россия";"0"
"736";"Контроллер LPT (1внешн.+1внутр.) STLab ""I-122"" (PCI)";"575";"Россия";"0"
"737";"Жесткий диск 500.0 Gb Hitachi HDS5C1050CLA382 SATA-II <5400rpm, 8Mb>";"1455";"Россия";"0"
"738";"Корпус Miditower Codegen ""3336-A11"" ATX 2.03, черно-серебр. (350Вт, ATX12V V2.03)";"1120";"Россия";"0"
"739";"Дисковод 3.5"" TEAC ""FD-235HF"", черный";"450";"Россия";"0"
"741";"Блок питания 350Вт Codegen ""QORi 200XA"" ATX 2.03 (20/24+4pin, вентилятор d80мм)";"1100";"Россия";"0"
"742";"Корпус Miditower IN-WIN ""EAR-010T2"", ATX, черно-серебр. (450Вт)";"2250";"Россия";"0"
"743";"Кулер для процессора Socket754/939/940/AM2/AM3 Cooler Master ""DK9-9GD4A-0L-GP""";"145";"Россия";"0"
"744";"Материнская плата SocketAM3 GIGABYTE ""GA-M68MT-S2"" rev.1.3 (GeForce 7025, 2xDDR3, SATA II-RAID, PCI-";"1920";"Россия";"0"
"745";"Мат. плата Socket775 MSI ""G41M-P26"" (iG41, 2xDDR3, U100, SATA II, PCI-E, D-Sub, SB, LAN, USB2.0, mAT";"1640";"Россия";"0"
"748";"Блок питания для ноутбука Раведа ""PR11U-90W"" универсальный, USB, 90Вт + 3 дополнительных коннектор";"820";"Россия";"0"
"749";"Модуль оперативной памяти 2ГБ DDR3 SDRAM Kingston ""ValueRAM"" KVR1333D3N9/2G (PC10600, 1333МГц, CL9)";"640";"Россия";"0"
"750";"Устройство чтения карт памяти CF/SM/MMC/SD/MS/xD 3Q ""CRI006-B"", в 3.5"" отсек, доп. порт USB, черный";"205";"Россия";"0"
"751";"Мобильный персональный компьютер Lenovo ""Z560"" 59069077 (Core i3 380M-2.53ГГц, 3072МБ, 320ГБ, GF310M";"19950";"Россия";"0"
"753";"Жесткий диск 500ГБ Seagate ""Barracuda 7200.12 ST500DM002"" 7200об./мин., 16МБ (SATA III)";"3900";"Россия";"0"
"754";"Тонер для HP LJ 1005/1006/1505 (фл. 60г) B&W Standart";"55";"Россия";"0"
"755";"Модем DSL D-Link ""DSL-2540U/BRU/T1A"" Annex A ADSL2/2+ + маршрутизатор 4 порта 100Мбит/сек. (LAN)";"1170.6";"Россия";"0"
"756";"Накопитель USB flash 4ГБ Transcend ""JetFlash V35"" TS4GJFV35 (USB2.0)	";"265";"Россия";"0"
"757";"Корпус Miditower Codegen ""3341-A11"", ATX, черно-серебр. (450Вт)";"1290";"Россия";"0"
"758";"Материнская плата Socket775 GIGABYTE ""GA-G41MT-S2"" (iG41, 2xDDR3, SATA II, PCI-E, D-Sub, SB, 1Гбит L";"1720";"Россия";"0"
"759";"ЖК-монитор 20.0"" Acer ""V203HVAb"" 1600x900, 5мс, TCO'03, черный (D-Sub)";"4380";"Россия";"0"
"760";"ЖК-монитор 21.5"" ViewSonic ""VA2231w-LED"" 1920x1080, 5мс, TCO5.0, черный (D-Sub, DVI)";"5840";"Россия";"0"
"761";"Кассета MiniDV 60мин. Panasonic ""AY-DVM60FF""";"100";"Россия";"0"
"762";"Конверты для CD VS ""VSCAEY-100-SW"" (100шт./уп.), пластиковые";"2";"Россия";"0"
"763";"Кабель USB2.0 соединительный USB A-microB Gembird ""CCP-mUSB2-AMBM-6"" (1.8м)	";"200";"Россия";"0"
"764";"Кабель VGA (PRO) 15x15 сигнальный (1.8м)";"125";"Россия";"0"
"765";"Переходник DVI-I Dual Link->D-Sub Vcom ""DVI 24+5/HD 15F""";"85";"Россия";"0"
"766";"Модем TRENDnet ""TFM-PCIV92A"" (PCI)";"390";"Россия";"0"
"767";"Чистящее средство чистящий комплект (гель + микрофибра) Buro ""BU-Gscreen"" для экранов и оптики (200м";"100";"Россия";"0"
"769";"Карта памяти 4ГБ Transcend ""TS4GUSDHC10"" Micro SecureDigital Card HC Class10 + адаптер";"265";"Россия";"0"
"770";"Сет.адаптер Wi-Fi 150Мбит/сек. D-Link ""DWA-125/A2A"" 802.11b/g (USB2.0)";"520";"Россия";"0"
"771";"Системный блок Инфоникс стартер AM3G";"14034";"Россия";"0"
"772";"ЖК-монитор 20.0"" BenQ ""G2025HDA"" 1600x900, 5мс, черный (D-Sub)";"5160";"Россия";"0"
"774";"Модуль оперативной памяти SO-DIMM 4ГБ DDR3 SDRAM SEC (PC10600, 1333МГц, CL9) original";"1600";"Россия";"0"
"775";"Картридж Canon ""EP-22"" (черный) LBP800/810/1120 (HP LJ1100)";"2915";"Россия";"0"
"776";"Процессор AMD ""Athlon II X2 220"" (2.80ГГц, 2x512КБ, HT2000МГц) SocketAM3";"1888";"Россия";"0"
"777";"Материнская плата SocketFM1 GIGABYTE ""GA-A75M-UD2H"" (AMD A75, 4xDDR3, SATA III, RAID, 2xPCI-E, D-Sub";"3955";"Россия";"0"
"778";"Процессор AMD ""A6-3500"" (2.10ГГц, 3x1024КБ, GPU) SocketFM1	";"3600";"Россия";"0"
"779";"Процессор AMD ""Sempron 145"" (2.80ГГц, 1024КБ, HT2000МГц, AMD64, 45Вт) SocketAM3";"1370";"Россия";"0"
"780";"Материнская плата SocketAM3 Elitegroup ""MCP61M-M3"" v7.1 (GeForce 6150SE, 2xDDR3, SATA II, U133, PCI-";"1670";"Россия";"0"
"781";"Привод DVD±RW 24x8x16xDVD/48x32x48xCD Sony Optiarc ""AD-7280S"", черный (SATA)";"790";"Россия";"0"
"782";"ИБП (UPS) 800ВА Ippon ""Back Power Pro 800"" (COM, USB)";"3650";"Россия";"0"
"783";"Блок питания для ноутбука FSP ""NB 120"" PNA1200152 универсальный, 120Вт";"1570";"Россия";"0"
"784";"Материнская плата SocketAM3 MSI ""870-C45"" (AMD RX780, 4xDDR3, U133, SATA II-RAID, PCI-E, SB, 1Гбит L";"2400";"Россия";"0"
"785";"Кабель питания EURO (1.5м)";"100";"Россия";"0"
"786";"Процессор AMD ""Athlon 64 X2 7850 Black Edition"" (2.80ГГц, 2x512КБ+2МБ, HT1800МГц) SocketAM2+	";"1540";"Россия";"0"
"787";"Ремонт вычислительной техники (ноутбук)";"700";"Россия";"null"
"788";"Материнская плата Socket1155 GIGABYTE ""GA-Z68XP-UD3"" (iZ68, 4xDDR3, SATA III, SATA II, RAID, 2xPCI-E";"5900";"Россия";"0"
"789";"Блок питания 600Вт Cooler Master ""eXtreme Power Plus"" RS-600-PCAR-E3 EU ATX12V V2.3 (20/24+4/8+6/8pi";"2440";"Россия";"0"
"790";"Видеокарта PCI-E 1024МБ Sapphire ""Radeon HD 6670"" 11192-07 (Radeon HD 6670, DDR3, D-Sub, DVI, HDMI)";"2831";"Россия";"0"
"791";"Корпус Miditower IN-WIN ""EAR-016T2"", ATX, черно-серебр. (450Вт)";"2380";"Россия";"0"
"792";"Кулер для процессора Socket115x Intel (медный сердечник)";"827";"Россия";"0"
"793";"Процессор Intel ""Core i3-2100"" (3.10ГГц, 2x256КБ+3МБ, EM64T, GPU) Socket1155";"4533";"Россия";"0"
"794";"Сумка для ноутбука PortCase KCB-02BKP до 15,6"" (Черный, искусственная кожа, 40 х 30 х 7 см.)";"1150";"Россия";"0"
"795";"Интернет-камера Logitech ""WebCam C110"" с микрофоном 960-000754 (USB2.0)";"550";"Россия";"0"
"796";"Устройство чтения карт памяти CF/XD/MMC/SD/MS/T-Flash/M2 Acorp ""CRIP200-B"" ver.6.0, в 3.5"" отсек, до";"230";"Россия";"0"
"797";"Диагностика";"200";"Россия";"null"
"798";"Восстановление данных с носителей";"650";"Россия";"0"
"799";"Видеокарта PCI-E 1024МБ Palit ""GeForce GF210"" (GeForce 210, DDR3 64бит, D-Sub, DVI, HDMI)";"1340";"Россия";"0"
"801";"Кабель HDMI Flextron ""Домашний"" CHH-HOM-3.0-01-B1, медь 26AWG, позолоченные контакты (3.0м)";"350";"Россия";"0"
"803";"Переходник питания PATA HDD->SATA HDD Flextron ""CSP-10-01-P1"", медь 20AWG (0.1м)";"30";"Россия";"0"
"804";"Картридж HP CE285A (черный) для LJ-P1102/P1102w";"2650";"Россия";"0"
"805";"Корпус Miditower IN-WIN ""EAR-018T2"", ATX, черно-серебр. (450Вт)";"2360";"Россия";"0"
"806";"Мобильный персональный компьютер Lenovo ""G570"" 59308672 (Core i3 2310M-2.10ГГц, 3072МБ, 640ГБ, HD637";"20800";"Россия";"0"
"807";"Системный блок MK-0218(IntelP-3.3/8G/1T)";"20490";"Россия";"null"
"809";"Видеокарта PCI-E 1024МБ Palit ""GeForce GT 430"" (GeForce GT 430, DDR3, D-Sub, DVI, HDMI)";"2200";"Россия";"0"
"810";"Корпус Miditower Codegen ""3337-A11"" ATX, черно-серебр. (450Вт)";"2700";"Россия";"0"
"811";"Модуль памяти 2ГБ DDR3 SDRAM Kingston ""ValueRAM"" KVR1333D3S8N9/2G (PC10600, 1333МГц, CL9)";"580";"Россия";"0"
"812";"Мат. плата Socket775 GIGABYTE ""GA-G41MT-S2P"" (iG41, 2xDDR3, SATA II, PCI-E, D-Sub, SB, 1Гбит LAN, US";"1700";"Россия";"0"
"813";"Системный блок Инфоникс Starter PDC775";"11320";"Россия";"0"
"814";"Видеокарта PCI-E 1024МБ Palit ""GeForce GTS 450"" (GeForce GTS 450, DDR5, D-Sub, DVI, HDMI)	";"4000";"Россия";"0"
"815";"Видеокарта PCI-E 1024МБ Sapphire ""Radeon HD 5670"" 11168-32 (Radeon HD 5670, DDR3, D-Sub, DVI, HDMI)";"2630";"Россия";"0"
"816";"Корпус Miditower IN-WIN ""EAR-006"" ATX 2.03, черно-серебр. (450Вт, ATX12V V2.0)";"2628";"Россия";"0"
"817";"Модуль оперативной памяти 4ГБ DDR3 SDRAM Patriot ""PSD34G13332"" (PC10600, 1333МГц, CL9)";"830";"Россия";"0"
"818";"Процессор AMD ""Phenom II X2 560 Black Edition"" (3.30ГГц, 2x512КБ+6МБ, HT2000МГц) SocketAM3	";"3590";"Россия";"0"
"819";"Сумка для ноутбука Sumdex CKN-002 Notebrief до 15.6""-16"" (искусственная кожа, чёрная, 39,5 x 32 x 11";"1180";"Россия";"0"
"820";"Манипулятор ""мышь"" Genius ""Micro Traveler"" оптич., 2кн.+скр., черный (USB)";"300";"Россия";"0"
"821";"Манипулятор ""мышь"" Genius ""Mini Traveler"" оптич., 2кн.+скр., металлик (USB)";"290";"Россия";"0"
"822";"Привод DVD±RW 8x8x8xDVD/24x24x24xCD LITE-ON ""eSAU108-114"", внешний, черный (USB2.0)";"1600";"Россия";"0"
"823";"Бумага для факса Genius (210 мм x 30 м) (термо)";"50";"Россия";"0"
"824";"ЖК-монитор 21.5"" Philips ""221S3LSB/62"" 1920x1080, 5мс, TCO5.1 черный (D-Sub)";"6573";"Россия";"0"
"825";"Процессор AMD ""Athlon II X2 265"" (3.30ГГц, 2x1024КБ, HT2000МГц) SocketAM3";"2895";"Россия";"0"
"826";"Привод DVD±RW 24x8x16xDVD/48x32x48xCD Sony Optiarc ""AD-5280S"", черный (SATA)";"950";"Россия";"0"
"827";"Видеокарта PCI-E 1024МБ Palit ""GeForce GTX 550 Ti"" (GeForce GTX 550 Ti, DDR5, D-Sub, DVI, HDMI)";"4765";"Россия";"0"
"828";"Корпус Miditower IN-WIN ""EAR-013T2"", ATX, черный (450Вт)";"2185";"Россия";"0"
"829";"Материнская плата Socket1155 GIGABYTE ""GA-PH67A-D3-B3"" (iH67, 4xDDR3, SATA III, SATA II, RAID, 2xPCI";"3655";"Россия";"0"
"830";"Устройство чтения карт памяти CF/MD/MMC/SD/microSD/MS/xD 3Q ""CRI003-B"", в 3.5"" отсек, доп. порт USB,";"210";"Россия";"0"
"832";"Антивирус ESET NOD32 3ПК 12мес";"1180";"Россия";"0"
"833";"продление лицензии Антивирус DrWeb 12 мес";"660";"Россия";"0"
"835";"Привод DVD±RW 8xW/8xRW/8xR/24xW/24xRW/24xR Pioneer ""DVR-TD11RS"" для ноутбука, черный (SATA)";"1000";"Россия";"0"
"836";"Картридж Samsung ""MLT-D104S/SEE"" (черный) для SCX-3200/3217/ML-1660/1665";"2750";"Россия";"0"
"837";"Материнская плата Socket775 ASRock ""G31M-S"" rev2.0 (iG31, 2xDDR2, SATA II, U100, PCI-E, SB, D-Sub, L";"1695";"Россия";"0"
"839";"Видеокарта PCI-E 1024МБ Palit ""GeForce GT 430"" (GeForce GT 430, DDR3, D-Sub, DVI, HDMI)";"2250";"Россия";"0"
"840";"Жесткий диск 250ГБ Seagate ""Barracuda 7200.12 ST250DM000"" 7200об./мин., 16МБ (SATA III)";"3069";"Россия";"0"
"841";"Кабель USB 2.0 соединительный USB A-miniB (1.8м)";"40";"Россия";"0"
"843";"Процессор Intel ""Pentium Dual-Core E6600"" (3.06ГГц, 2МБ, 1066МГц, EM64T) Socket775";"2380";"Россия";"0"
"844";"Обслуживание программного обеспечения за январь";"2500";"КНР";"null"
"845";"Мобильный персональный компьютер Lenovo ""G565"" 59055356 (Turion II X2 P540-2.40ГГц, 3072МБ, 500ГБ, H";"17424";"Россия";"0"
"846";"Модуль памяти 1ГБ DDR SDRAM Patriot (PC3200, 400МГц)";"900";"Россия";"0"
"847";"Корпус Miditower Codegen ""3349-A11"", ATX, черно-серебр. (450Вт)";"1320";"Россия";"0"
"848";"Опер. система Microsoft ""Windows 7 Home Basic SP1 32-bit Russian CIS and Georgia 1pk DSP OEI DVD""";"3470";"Россия";"0"
"850";"Ремонт системного блока";"14333";"Россия";"0"
"851";"антивирус Касперский  1 пк  на 12 мес";"1000";"КНР";"null"
"852";"Мат. плата SocketAM3 GIGABYTE ""GA-770T-D3L"" rev.3.1 (AMD 770, 2xDDR3, U133, SATA II-RAID, PCI-E, SB,";"2510";"Россия";"0"
"853";"Процессор AMD ""Athlon II X2 255"" (3.10ГГц, 2x1024КБ, HT2000МГц) SocketAM3";"1662";"Россия";"0"
"854";"Модуль оперативной памяти 2ГБ DDR3 SDRAM SEC ""M378B5773DH0-CH9"" (PC10600, 1333МГц, CL9), original";"550";"Россия";"0"
"855";"Видеокарта PCI-E 1024МБ PowerColor ""Radeon HD 6670"" AX6670 1GBK3-H (Radeon HD 6670, DDR3, D-Sub, DVI";"2955";"Россия";"0"
"856";"Мобильный персональный компьютер Toshiba ""Satellite C660-14J"" (Pentium DC P6100-2.00ГГц, 2048МБ, 500";"17404";"Россия";"0"
"857";"Интернет Камера A4Tech  PK(s)-635K микрофон";"490";"Россия";"0"
"858";"Фотобарабан для HP LJ 5L/6L/1100/3100 AX (Fuji)";"131";"Россия";"0"
"860";"Диск CD-RW 700МБ 8x-12x Verbatim Slim, цветные ";"28";"Россия";"0"
"861";"Хостинг "" Инфоникс Стандарт+""";"83";"Россия";"0"
"863";"Продление хостинга  сайта fatezhadm.ru 3мес.";"250";"Россия";"0"
"864";"Продление домена сайта fatezhadm.ru 12мес.";"1000";"Россия";"0"
"865";"обслуживание программного обеспечения и консультации  ";"660";"Россия";"0"
"866";"Картридж HP CB435A ""35A"" (черный) для LJ P1005/P1006";"2150";"Россия";"0"
"867";"Коврик Defender ""Opti Laser"" 50410 (для оптической и лазерной мыши)";"100";"Россия";"0"
"868";"Материнская плата SocketAM3 GIGABYTE ""GA-M68MT-S2P"" (GeForce 7025, 2xDDR3, SATA II, RAID, PCI-E, D-S";"1815";"Россия";"0"
"869";"Модуль оперативной памяти 4ГБ DDR3 SDRAM SEC ""M378B5273CH0-CH9"" (PC10600, 1333МГц, CL9), original";"810";"Россия";"0"
"870";"Процессор AMD ""Athlon II X2 250e"" (3.00ГГц, 2x1024КБ, HT2000МГц) SocketAM3";"2420";"Россия";"0"
"871";"Интернет-камера A4Tech ""PK-635G"" с микрофоном (USB2.0)";"535";"Россия";"0"
"872";"Интернет-камера A4Tech ""PK-720G"" с микрофоном (USB2.0)";"605";"Россия";"0"
"873";"Кабель e-SATA Type I (1.0м)	2";"170";"Россия";"0"
"874";"Накопитель USB flash 16ГБ Kingston ""DataTraveler 100 Generation 2"" DT100G2/16GBZ (USB2.0)";"690";"Россия";"0"
"875";"Сумка Sumdex ""PON-302BK""";"1080";"Россия";"0"
"876";"Консультационные услуги";"3201.81";"Россия";"0"
"877";"Бумага для фото-печати Lomond 1103102 (10x15см, 260г/кв.м, 20л., суперглянц.)";"80";"Россия";"0"
"878";"Видеокарта PCI-E 1024МБ Sapphire ""Radeon HD 6670"" 11192-14 (Radeon HD 6670, DDR5, D-Sub, DVI, HDMI)";"3385";"Россия";"0"
"879";"Накопитель USB flash 16ГБ Kingston ""DataTraveler Generation 3"" DTIG3/16GB (USB2.0)";"650";"Россия";"0"
"880";"Жесткий диск 500ГБ Western Digital ""Caviar Blue WD5000AAKX"" 7200об./мин., 16МБ (SATA III)";"2635";"Россия";"0"
"881";"Материнская плата Socket775 GIGABYTE ""GA-G41MT-S2P"" (iG41, 2xDDR3, SATA II, PCI-E, D-Sub, SB, 1Гбит";"1750";"Россия";"0"
"882";"Процессор Intel ""Pentium Dual-Core E5800"" (3.20ГГц, 2МБ, 800МГц, EM64T) Socket775";"2535";"Россия";"0"
"883";"Системный блок Инфоникс Office PG1155/630(G630/4G/500GHDD/61HiM/W7HB)";"12420";"Россия";"0"
"884";"Источник бесперебойного питания 600ВА Ippon ""Back Office 600"", черный";"3614";"Россия";"null"
"885";"Процессор Intel ""Celeron D 347"" (3.06ГГц, 512КБ, 533МГц, EM64T) Socket775";"1050";"Россия";"0"
"886";"Материнская плата Socket775 MSI ""G41M-P26"" (iG41, 2xDDR3, U100, SATA II, PCI-E, D-Sub, SB, LAN, USB2.0, mATX)";"1790";"Россия";"0"
"887";"Ноутбук Lenovo Idea Pad G570A (59314136) i5-2430/4G/500G/DVD-SMulti/15.6""HD/ATI 6370 1G/WiFi/BT/cam/Dos";"24880";"Россия";"0"
"888";"Папка для хранения документов(файлы)";"1,5";"Россия";"0"
"889";"Жесткий диск  160ГБ Seagate ""Barracuda 7200.7 ST3160827AS"" 7200об./мин., 8МБ (SATA)";"2660";"Россия";"0"
"890";"Тонер для HP LJ 1005/1006/1505/1120/1522 (фл. 100г) AQC	2";"80";"Россия";"0"
"891";"Тонер для HP LJ 1010/1012/1015/1018/1020 (110г) AQC";"62";"Россия";"0"
"892";"ЖК-монитор 19.0"" Samsung ""SyncMaster E1920NR"" LS19CLASS 1280x1024, 5мс, TCO5.0, серебр.-черный (D-Su";"6059";"Россия";"0"
"893";"Бумага для фото-печати Lomond 0102088 (10x15см, 180г/кв.м, 50л., матовая)";"60";"Россия";"0"
"894";"ЖК-монитор 20.0"" ViewSonic ""VA2014w"" 1600x900, 5мс, черный (D-Sub)	1";"5420";"Россия";"0"
"895";"Продление домена и хостинга сайта fatezhgor.ru 12мес.";"1000";"Россия";"0"
"896";"Обслуживание ПО (Autodesk AutoCAD)";"600";"Россия";"null"
"897";"Жесткий диск 160ГБ 2.5"" Western Digital ""Scorpio Blue WD1600BEVT"", 5400об/мин., 8МБ (SATA II)";"1980";"Россия";"0"
"898";"Корпус Miditower Codegen ""6245-A11"", ATX, черно-серебр. (450Вт)";"1360";"Россия";"0"
"899";"Жесткий диск HDD Seagate 20GB БУ";"500";"Россия";"0"
"900";"Многофункциональное устройство Canon ""i-SENSYS MF3010"" A4, лазерный, принтер + сканер + копир, черный (USB2.0)";"11290";"Россия";"0"
"901";" Картридж HP ""16A"" Q7516A (черный) для LJ5200";"6500";"Россия";"0"
"903";"Манипулятор ""мышь"" Logitech ""B110"" 910-001246 оптич., 2кн.+скр., черный (USB)";"270";"Россия";"0"
"904";"Модуль памяти 512МБ DDR SDRAM (PC3200, 400МГц)БУ";"250";"Россия";"0"
"905";"Бумага для фото-печати Lomond 0102063 (10x15см, 180г/кв.м, 50л., матовая)";"55";"Россия";"0"
"906";"Бумага для фото-печати Lomond 1104202 (10x15см, 280г/кв.м, 20л., матовая сатин)";"120";"Россия";"0"
"907";"Гарнитура Cosonic ""CD-711MV"", с микрофоном, с регулятором громкости	";"380";"Россия";"0"
"908";"Гарнитура Cosonic ""CD-730MV"", с регулятором громкости";"460";"Россия";"0"
"909";"Гарнитура Cosonic ""CD-970MV"", с регулятором громкости";"250";"Россия";"0"
"910";"Манипулятор ""мышь"" A4Tech ""G9-558FX-1"" оптич., беспров., 4кн.+скр., черно-серебр. (USB)";"530";"Россия";"0"
"911";"Манипулятор ""мышь"" A4Tech ""G9-730FX-2"" оптич., беспров., 4кн.+скр., черно-серый (USB)	";"520";"Россия";"0"
"912";"Манипулятор ""мышь"" A4Tech ""V-Track G9-370FX-3"" оптич., беспров., 4кн.+скр., красно-черный (USB)";"490";"Россия";"0"
"913";"Лазерный принтер Samsung ""ML-1860"" A4, 1200x1200dpi, черно-серый (USB2.0)";"2500";"Россия";"0"
"914";"Модуль оперативной памяти 2ГБ DDR2 SDRAM Patriot ""PSD22G80026"" (PC6400, 800МГц, CL6)	1";"1400";"КНР";"null"
"915";"Комплект клавиатура + мышь A4Tech ""Wireless Desktop Padless 9200F"", беспров., черный (USB)";"890";"Россия";"0"
"916";"Кулер для процессора Socket775 Cooler Master ""DI5-9FDSL-P3-GP""";"250";"Россия";"0"
"917";"Мат. плата Socket775 GIGABYTE ""GA-G41MT-S2PT"" (iG41, 2xDDR3, SATA II, ATA100, PCI-E, D-Sub, SB, 1Гби";"2990";"КНР";"null"
"918";"Обслуживание оргтехники";"1700";"Россия";"0"
"920";"Точка доступа Wi-Fi D-Link ""DIR-320/NRU/B1A"" 150Мбит/сек. + маршрутизатор 4 порта LAN + 1 порт WAN 1";"1200";"Россия";"0"
"921";"Точка доступа Wi-Fi D-Link ""DIR-615/E4B"" 300Мбит/сек. + маршрутизатор 4 порта LAN + 1 порт WAN 100Мб";"1650";"Россия";"0"
"922";"Мобильный ПК Lenovo ""G565"" 59061153 (Turion II X2 P560-2.50ГГц, 3072МБ, 500ГБ, HD5470, DVD±RW, LAN,";"17800";"Россия";"0"
"923";"Сумка для ноутбука Sumdex PON-301BK Single Compartment Computer Brief 15.6"" (нейлон/полиэстер, черны";"950";"Россия";"0"
"924";"""Мышь"" Genius ""NetScroll 310"" оптич., 2кн.+скр., серебр.-черный, для ноутбука (USB)";"250";"Россия";"0"
"925";"Акустическая система стерео Genius ""SP-S200"" 200Вт PMPO, черный";"490";"Россия";"0"
"926";"Акустическая система стерео Sven ""SPS-607"" 2x3Вт, черный";"1403";"Россия";"null"
"927";"Офисный пакет Microsoft ""Office Home and Student 2010 32bit/x64 Russian Russia DVD"", рус. (1DVD, box)";"3955";"Россия";"0"
"928";"Картридж Boost""725"" (черный) ";"800";"Россия";"0"
"929";"Внешний жесткий диск 640ГБ 2.5"" Silicon Power ""Armor A70"", ударостойкий, водостойкий, красный (USB2.";"3850";"Россия";"0"
"930";"Гарнитура Sven ""AP-640"", с регулятором громкости";"450";"Россия";"0"
"931";"Кабель HDMI Flextron ""Базовый"" CHH-BAS-3.0-01-P1, с позолоченными контактами (3.0м)";"140";"Россия";"0"
"932";"Кабель USB2.0 соединительный USB A-microB Flextron ""CU2-AMUB-1.0-01-P1"", медь 28+24AWG, позолоченные";"95";"Россия";"0"
"933";"Интернет-камера Microsoft ""LifeCam VX-800"" JSD-00004 с микрофоном (USB)";"670";"Россия";"0"
"934";"Картридж Xerox ""106R01159"" для Phaser 3117/3122";"3730";"Россия";"0"
"935";"Картридж HP Q7553A (черный) для LJ P2015";"3170";"Россия";"0"
"936";"Картридж HP CE505A (черный) ";"790";"Россия";"0"
"937";"Внешний жесткий диск 500ГБ 2.5"" A-DATA ""Classic CH11"" 5400об./мин., розовый (USB3.0)";"3250";"Россия";"0"
"938";"Корпус Miditower Codegen ""3337-A2"", ATX, черно-серебр. (500Вт)	";"1550";"Россия";"0"
"939";"Материнская плата SocketAM3+ MSI ""870S-C45 (FX)"" (AMD 870, 2xDDR3, SATA III, PCI-E, SB, 1Гбит LAN, U";"2490";"Россия";"0"
"940";"Видеокарта PCI-E 1024МБ Palit ""GeForce GT 440"" (GeForce GT 440, DDR5, D-Sub, DVI, HDMI)";"2960";"Россия";"0"
"941";"Видеокарта PCI-E 1024МБ Sapphire ""Radeon HD 6450"" 11190-02 (Radeon HD 6450, DDR3, D-Sub, DVI, HDMI)";"1550";"Россия";"0"
"944";"Корпус Miditower Winard ""Benco 3010"", ATX, черный (450Вт)";"1890";"Россия";"0"
"946";"Мобильный ПК ASUS ""X52F"" (Pentium DC P6200-2.13ГГц, 2048МБ, 320ГБ, GMAHD, DVD±RW, LAN, WiFi, WebCam,";"17860";"Россия";"0"
"948";"Жесткий диск (HDD) 500ГБ Western Digital ""Caviar SE16 WD5000AAKS"" 7200об./мин., 16МБ (SATA II)	";"4070";"Россия";"0"
"949";"Гарнитура Cosonic ""CD-890MV"" с регулятором громкости";"620";"Россия";"0"
"950";"Удлинитель USB2.0 ""HC-U-8013"" (1.8м)";"50";"Россия";"0"
"951";"Аксессуар для корпуса - Салазки в 3.5"" отсек для 2.5"" HDD Scythe ""Bay Rafter 2.5 Rev.B""";"190";"Россия";"0"
"952";"Термопаста ""КПТ-8"" (тюбик, 125г)";"240";"Россия";"0"
"953";"Продление антивируса Dr Web 1 пк 12мес";"690";"Россия";"null"
"954";"Установка антивируса DrWeb Secure Suite Сервер 12мес";"6500";"Россия";"0"
"955";"Материнская плата сокет intel 478 БУ";"2000";"Россия";"0"
"956";"Модем DSL D-Link ""DSL-2600U/NRU/C4A"" ADSL2/2+ + маршрутизатор 4 порта 100Мбит/сек. + точка доступа";"1250";"Россия";"0"
"957";"Карта памяти 16ГБ Transcend ""TS16GUSDHC4"" Micro SecureDigital Card HC Class4 + адаптер";"560";"Россия";"0"
"958";"Мобильный персональный компьютер Dell ""Inspiron N5040"" 649168 (Pentium DC P6200-2.13ГГц, 2048МБ";"16300";"Россия";"0"
"959";"Модуль оперативной памяти 2x4ГБ DDR3 SDRAM Corsair ""XMS3"" CMX8GX3M2A1600C9 (PC12800, 1600МГц, CL9)";"3780";"Россия";"0"
"960";"1С Бухгалтерия бюджетного учреждения";"12000";"Россия";"0"
